backend,model,mode,language,category,attempts,pass_rate,exact_rate,parse_error_rate,semantic_mismatch_rate,incomplete_rate,non_completable_rate
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,50.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:assignment,3,33.33,33.33,0.0,0.0,0.0,66.67
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,16.67,0.0,83.33
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:sequence,3,33.33,0.0,0.0,0.0,0.0,66.67
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_application,2,50.0,0.0,0.0,0.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_choice,2,50.0,50.0,0.0,0.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_composition,6,33.33,16.67,0.0,0.0,0.0,66.67
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_contraction,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_eta,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_higher_order,3,66.67,66.67,0.0,0.0,0.0,33.33
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_identity,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_modus_ponens,2,50.0,50.0,0.0,0.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_projection,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_repetition,2,50.0,50.0,0.0,0.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,stlc,stlc:logic_weakening,3,66.67,33.33,0.0,0.0,0.0,33.33
